Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
50,Yes,Travel_Rarely,1398,Sales,45,3,3,Male,2,2,Laboratory Technician,4,Divorced,2,Yes,19,3,4,4,3,3,2,3,1,1,3
42,No,Non-Travel,933,Research & Development,27,3,3,Male,4,2,Healthcare Representative,4,Married,7,No,16,3,2,1,30,2,2,27,16,5,25
41,Yes,Travel_Rarely,356,Research & Development,33,4,3,Male,3,1,Manufacturing Director,4,Married,4,No,36,3,4,1,33,5,3,17,15,16,3
22,No,Travel_Rarely,1070,Research & Development,37,1,3,Male,3,5,Research Director,1,Single,4,Yes,24,4,4,4,30,5,1,26,25,5,3
45,No,Travel_Rarely,793,Hardware,10,2,1,Male,4,2,Research Scientist,2,Married,7,Yes,9,1,1,3,9,3,4,9,9,4,4
46,No,Non-Travel,795,Research & Development,5,4,3,Female,2,1,Developer,3,Single,2,Yes,48,4,2,2,29,5,1,26,2,11,5
58,Yes,Travel_Rarely,671,Research & Development,40,2,3,Female,2,3,Healthcare Representative,4,Divorced,3,No,8,2,2,1,23,1,4,1,1,1,1
23,Yes,Travel_Rarely,590,Sales,15,3,3,Male,3,1,Manager,1,Divorced,3,Yes,29,1,2,4,19,5,2,10,2,4,6
57,Yes,Non-Travel,576,Support,35,4,3,Male,2,1,Sales Executive,3,Single,7,No,5,4,4,3,17,4,2,12,11,1,4
48,Yes,Travel_Rarely,148,Hardware,26,2,2,Female,2,5,Research Scientist,1,Married,1,No,22,1,4,1,3,2,2,3,1,2,3
38,No,Travel_Frequently,1485,Human Resources,39,5,4,Male,3,3,Sales Representative,1,Single,6,Yes,25,2,2,2,7,1,2,1,1,1,1
42,No,Travel_Frequently,1478,Sales,22,3,4,Female,3,4,Research Director,3,Divorced,2,No,29,4,2,1,20,4,1,14,14,6,6
51,Yes,Non-Travel,1075,Sales,43,2,2,Female,3,3,Developer,2,Divorced,5,No,25,1,1,1,28,2,1,20,2,16,13
35,Yes,Travel_Rarely,594,Software,46,5,1,Female,2,5,Sales Executive,1,Divorced,2,No,8,3,1,1,22,5,3,17,2,11,1
48,No,Non-Travel,606,Research & Development,45,3,3,Male,1,3,Healthcare Representative,3,Married,6,Yes,48,4,1,2,6,2,1,2,2,2,1
54,No,Non-Travel,659,Support,14,3,1,Female,3,3,Laboratory Technician,1,Married,3,No,3,3,1,2,8,3,1,7,4,3,3
44,Yes,Travel_Frequently,1158,Hardware,40,3,3,Male,4,1,Research Scientist,2,Divorced,4,Yes,32,1,2,2,5,1,3,1,1,1,1
28,No,Non-Travel,1361,Software,11,1,1,Female,2,5,Developer,1,Single,3,Yes,32,1,2,4,25,5,4,5,4,3,4
59,Yes,Travel_Rarely,542,Human Resources,31,4,2,Female,3,3,Human Resources,3,Single,7,No,3,4,1,1,28,2,2,10,4,8,10
41,No,Travel_Frequently,905,Support,25,5,4,Female,1,4,Healthcare Representative,3,Single,7,No,32,1,3,4,19,2,3,15,11,7,9
22,No,Travel_Frequently,1191,Software,12,3,1,Female,3,4,Research Director,3,Single,8,No,18,2,4,2,7,2,3,7,5,6,2
46,Yes,Travel_Frequently,1120,Human Resources,39,5,2,Male,2,5,Manufacturing Director,2,Married,1,Yes,35,1,1,3,16,5,3,9,4,9,1
56,No,Travel_Rarely,427,Human Resources,39,1,1,Male,2,4,Laboratory Technician,1,Single,0,No,42,1,1,2,33,1,1,22,22,5,17
60,Yes,Travel_Frequently,919,Support,32,1,1,Female,2,4,Sales Representative,2,Divorced,3,No,9,1,4,3,31,6,2,23,5,22,6
31,No,Travel_Rarely,732,Sales,35,1,3,Female,2,2,Manager,4,Married,2,Yes,5,4,2,4,17,5,2,1,1,1,1
54,Yes,Travel_Rarely,151,Software,14,3,4,Male,3,3,Research Director,1,Married,8,No,37,1,1,1,33,6,1,14,5,6,6
23,Yes,Travel_Frequently,899,Human Resources,43,5,3,Female,4,1,Manager,2,Single,3,Yes,20,3,3,4,21,2,2,21,3,15,16
59,Yes,Travel_Frequently,1175,Research & Development,32,4,1,Female,4,3,Laboratory Technician,2,Divorced,4,No,16,2,2,3,12,3,3,2,2,1,1
21,Yes,Non-Travel,795,Hardware,5,1,4,Female,2,1,Developer,3,Divorced,6,Yes,49,3,3,2,20,2,3,4,3,4,3
38,No,Non-Travel,1464,Software,45,2,4,Female,1,3,Research Director,1,Divorced,0,No,19,2,4,4,34,3,4,23,15,15,12
37,No,Non-Travel,931,Support,30,5,2,Female,1,4,Sales Representative,4,Single,0,Yes,39,1,1,2,16,5,1,13,11,6,4
45,Yes,Travel_Frequently,315,Sales,31,1,3,Male,1,4,Human Resources,4,Married,5,No,12,3,4,2,24,4,1,11,9,10,5
51,Yes,Travel_Rarely,844,Research & Development,17,1,4,Female,3,5,Laboratory Technician,3,Divorced,8,Yes,9,1,4,4,9,2,4,7,7,1,6
53,No,Travel_Frequently,1052,Sales,40,3,4,Male,2,2,Sales Representative,1,Divorced,2,No,17,3,4,4,9,5,4,5,4,4,3
21,Yes,Travel_Rarely,606,Sales,47,3,4,Male,2,4,Sales Executive,1,Single,7,Yes,46,3,2,2,17,3,2,17,17,17,14
54,No,Non-Travel,282,Sales,47,5,3,Female,4,1,Manufacturing Director,4,Divorced,1,Yes,26,2,1,2,4,2,3,4,4,1,4
24,Yes,Travel_Frequently,351,Research & Development,22,3,3,Female,4,3,Developer,2,Married,4,No,40,2,1,2,4,5,2,4,1,2,2
26,No,Travel_Rarely,919,Software,36,4,3,Female,4,5,Sales Executive,3,Married,7,No,27,4,4,4,10,2,2,2,2,2,2
26,Yes,Travel_Rarely,1449,Human Resources,2,4,3,Female,3,4,Developer,3,Married,6,Yes,49,2,3,3,40,3,2,3,2,2,1
41,Yes,Travel_Rarely,617,Software,28,1,3,Female,2,3,Sales Representative,4,Single,7,Yes,28,1,3,2,13,5,4,10,4,1,3
40,No,Travel_Frequently,700,Human Resources,32,1,1,Male,4,4,Research Director,3,Single,6,Yes,27,1,1,4,32,3,3,23,11,12,14
38,No,Non-Travel,1439,Sales,46,3,4,Female,1,2,Healthcare Representative,4,Married,7,Yes,22,4,1,4,38,3,2,6,4,1,4
48,No,Travel_Frequently,100,Sales,34,3,1,Male,1,5,Manufacturing Director,3,Married,5,Yes,44,1,2,4,10,3,2,2,2,2,1
43,No,Travel_Frequently,1494,Support,22,1,1,Male,4,5,Laboratory Technician,4,Divorced,0,Yes,43,4,4,1,37,1,2,13,11,5,13
28,No,Travel_Frequently,435,Support,47,2,2,Male,4,4,Research Scientist,3,Married,0,Yes,3,4,2,3,15,5,3,9,4,8,1
19,No,Travel_Frequently,1073,Hardware,21,4,4,Male,2,4,Sales Executive,4,Married,8,Yes,32,4,4,2,13,3,1,10,5,8,9
32,No,Travel_Frequently,548,Human Resources,44,3,2,Male,2,2,Sales Representative,2,Single,2,Yes,9,4,4,3,25,4,4,23,17,21,6
46,Yes,Travel_Frequently,114,Human Resources,25,2,4,Male,2,4,Developer,3,Married,2,Yes,45,2,2,1,12,6,1,6,1,4,4
32,Yes,Travel_Rarely,667,Human Resources,45,5,2,Male,3,1,Manufacturing Director,1,Divorced,3,No,17,4,3,2,5,4,3,2,2,2,1
51,Yes,Travel_Frequently,635,Hardware,15,4,3,Male,4,3,Sales Representative,1,Divorced,6,No,40,2,2,1,6,5,1,6,4,5,3
57,Yes,Travel_Rarely,103,Human Resources,36,3,4,Male,1,3,Sales Representative,2,Single,3,No,49,4,2,1,24,1,1,16,4,5,10
41,Yes,Travel_Frequently,1449,Sales,26,4,3,Female,2,4,Manager,1,Single,6,No,5,4,4,2,11,1,3,4,2,4,3
35,Yes,Non-Travel,1028,Research & Development,25,2,3,Female,2,3,Human Resources,2,Single,3,Yes,15,3,1,1,11,6,2,4,3,1,3
40,No,Travel_Rarely,910,Support,25,4,4,Female,2,3,Manager,4,Married,4,Yes,34,3,2,4,26,5,1,16,4,12,11
58,No,Travel_Frequently,930,Software,25,4,4,Female,1,3,Research Director,3,Married,0,Yes,17,1,4,2,30,1,3,6,6,6,2
44,Yes,Travel_Frequently,1321,Sales,29,5,2,Female,1,4,Research Scientist,2,Married,7,Yes,49,2,4,2,3,1,2,3,3,2,1
52,Yes,Travel_Rarely,169,Software,24,4,3,Female,1,4,Developer,2,Divorced,6,Yes,40,2,1,2,18,5,2,13,7,1,11
47,No,Non-Travel,613,Support,31,5,3,Female,3,1,Healthcare Representative,4,Divorced,1,No,28,2,2,4,26,6,1,26,13,2,16
32,Yes,Travel_Frequently,921,Software,2,2,4,Female,1,1,Research Scientist,3,Single,3,Yes,38,2,2,3,5,1,1,2,2,1,2
41,No,Non-Travel,657,Human Resources,23,1,3,Female,3,1,Laboratory Technician,2,Divorced,8,Yes,37,3,3,3,25,1,1,24,2,7,23
21,Yes,Travel_Frequently,822,Hardware,36,1,2,Male,4,1,Manufacturing Director,1,Married,2,No,39,4,2,4,29,1,2,6,6,4,3
18,Yes,Non-Travel,312,Research & Development,9,1,1,Male,3,2,Manager,3,Single,5,No,40,2,1,3,2,3,2,2,1,2,1
40,Yes,Non-Travel,329,Support,17,2,2,Female,2,2,Manufacturing Director,1,Married,6,No,1,1,1,2,27,6,2,25,16,10,7
30,No,Travel_Rarely,469,Research & Development,29,5,3,Female,4,2,Human Resources,2,Single,8,Yes,47,1,1,1,36,1,1,34,15,10,25
47,No,Travel_Frequently,1192,Software,5,1,1,Male,3,4,Healthcare Representative,1,Divorced,7,No,32,4,1,1,31,2,1,6,4,2,5
52,Yes,Travel_Frequently,1090,Research & Development,2,4,3,Female,4,5,Developer,3,Divorced,5,No,34,4,3,4,11,6,1,10,6,3,4
48,Yes,Travel_Frequently,343,Research & Development,20,4,1,Male,1,1,Manufacturing Director,1,Single,3,No,9,4,1,2,6,6,4,2,1,1,2
33,Yes,Travel_Frequently,1402,Research & Development,46,5,4,Male,1,3,Human Resources,1,Single,7,No,25,1,2,3,35,6,2,11,3,9,2
52,No,Travel_Frequently,719,Research & Development,19,5,2,Male,4,1,Research Director,4,Divorced,5,No,1,4,1,4,9,3,1,3,2,1,1
26,No,Travel_Rarely,759,Research & Development,50,5,1,Male,2,2,Sales Representative,1,Single,6,No,31,3,2,3,9,4,4,5,3,1,3
36,No,Travel_Frequently,615,Sales,20,1,2,Male,1,5,Manufacturing Director,1,Married,3,No,47,1,4,3,3,2,2,2,2,1,2
28,Yes,Travel_Rarely,816,Human Resources,22,1,3,Female,2,3,Manager,1,Married,5,No,46,1,1,4,9,5,3,7,1,1,5
43,No,Travel_Rarely,577,Software,24,1,1,Female,2,4,Developer,1,Divorced,5,Yes,29,3,2,2,17,5,1,16,2,7,6
52,Yes,Non-Travel,229,Sales,39,3,1,Male,2,3,Developer,2,Divorced,0,Yes,21,1,4,2,17,1,3,8,4,2,6
35,No,Travel_Rarely,1343,Human Resources,48,1,3,Male,4,5,Healthcare Representative,4,Single,8,No,5,2,1,3,5,4,3,4,2,1,1
27,No,Travel_Frequently,1437,Sales,24,5,2,Male,4,3,Research Director,1,Married,0,No,40,1,4,4,35,3,4,11,5,7,6
43,Yes,Travel_Rarely,330,Support,49,4,4,Male,3,4,Manufacturing Director,1,Single,6,No,16,4,2,3,10,5,2,10,10,3,5
42,No,Travel_Frequently,424,Research & Development,9,1,1,Female,3,4,Sales Executive,1,Divorced,2,Yes,46,4,2,2,10,5,1,3,1,3,2
38,No,Non-Travel,1493,Software,40,5,1,Male,4,1,Research Scientist,4,Divorced,3,No,22,4,2,1,23,5,2,20,10,20,5
28,No,Non-Travel,739,Software,36,2,1,Male,3,1,Healthcare Representative,2,Divorced,5,No,25,4,3,1,8,2,4,7,1,4,3
34,No,Travel_Rarely,530,Hardware,39,1,3,Male,1,2,Research Director,3,Divorced,3,Yes,44,3,4,4,17,3,1,15,10,11,5
56,Yes,Non-Travel,944,Human Resources,27,1,4,Female,4,5,Sales Executive,2,Single,5,Yes,44,2,4,4,25,1,2,23,7,15,14
59,Yes,Non-Travel,180,Human Resources,32,1,2,Female,4,3,Research Scientist,2,Married,4,No,37,4,3,4,7,2,3,5,1,5,1
30,Yes,Non-Travel,288,Research & Development,5,5,4,Male,3,3,Developer,4,Single,3,Yes,10,4,3,3,39,3,4,6,6,6,4
40,No,Travel_Frequently,1477,Support,11,5,1,Female,2,4,Research Scientist,4,Married,2,No,13,4,4,1,32,4,3,30,26,29,11
59,No,Travel_Frequently,482,Sales,15,2,2,Male,4,1,Manufacturing Director,2,Married,2,No,2,1,3,1,37,6,3,12,1,5,3
29,No,Non-Travel,1200,Support,11,3,3,Male,4,3,Healthcare Representative,3,Married,8,No,2,4,1,4,6,1,3,5,3,2,3
50,Yes,Non-Travel,1437,Sales,8,5,2,Male,4,5,Human Resources,1,Divorced,7,No,8,3,4,4,8,2,1,3,2,1,1
46,No,Travel_Rarely,913,Software,7,5,1,Male,2,1,Healthcare Representative,3,Divorced,4,No,39,2,1,1,4,1,3,4,2,4,4
35,No,Non-Travel,391,Support,3,2,2,Female,2,5,Manager,3,Single,3,Yes,25,2,4,2,39,4,1,34,18,2,23
42,No,Travel_Rarely,1098,Support,36,3,3,Female,1,4,Human Resources,4,Single,6,No,12,1,3,4,22,5,3,7,1,5,3
27,Yes,Travel_Frequently,1356,Sales,30,4,2,Male,3,5,Developer,1,Divorced,8,Yes,3,1,2,3,18,3,3,12,6,9,10
22,No,Non-Travel,486,Hardware,26,4,1,Male,4,2,Healthcare Representative,3,Married,5,Yes,9,2,4,4,35,4,4,30,2,28,6
21,Yes,Non-Travel,200,Support,32,2,1,Female,1,5,Sales Representative,3,Single,2,Yes,18,1,3,3,19,6,1,6,4,3,1
56,No,Travel_Frequently,1409,Hardware,19,1,4,Male,4,1,Healthcare Representative,1,Married,1,No,42,3,1,1,28,6,3,13,13,6,10
37,No,Travel_Frequently,632,Hardware,4,1,3,Female,3,1,Research Director,3,Divorced,2,No,45,2,1,1,11,4,1,7,4,3,7
31,Yes,Travel_Rarely,1347,Support,5,3,4,Female,1,2,Research Director,2,Married,5,Yes,4,4,4,2,22,5,4,3,3,3,2
28,No,Travel_Rarely,477,Research & Development,30,2,2,Male,1,3,Sales Representative,2,Married,2,Yes,28,4,3,1,24,3,1,5,1,4,3
38,Yes,Travel_Rarely,223,Human Resources,15,1,3,Female,1,3,Healthcare Representative,2,Married,1,No,5,2,4,2,4,6,4,1,1,1,1
43,No,Travel_Frequently,1409,Sales,12,1,2,Male,4,5,Developer,4,Single,2,Yes,44,1,3,4,40,4,4,36,11,27,17
59,Yes,Travel_Frequently,100,Software,24,5,1,Male,1,1,Developer,1,Married,0,No,33,1,3,1,40,3,3,22,16,3,9
56,No,Travel_Rarely,446,Research & Development,39,5,2,Female,1,1,Research Director,3,Married,8,Yes,46,1,2,2,35,2,4,1,1,1,1
29,No,Travel_Frequently,927,Software,32,1,4,Female,1,5,Laboratory Technician,1,Married,6,Yes,8,3,4,3,18,2,2,13,5,11,12
47,No,Travel_Frequently,269,Support,50,2,3,Female,2,5,Research Scientist,4,Single,1,Yes,33,2,1,1,27,3,2,3,1,2,1
60,Yes,Travel_Rarely,514,Research & Development,10,4,4,Male,4,3,Sales Representative,3,Married,1,Yes,29,3,3,4,4,1,3,1,1,1,1
33,Yes,Non-Travel,152,Software,20,2,2,Female,1,3,Sales Executive,3,Divorced,3,No,31,1,1,4,10,5,2,3,2,1,1
47,Yes,Travel_Frequently,268,Support,42,2,3,Male,3,1,Manufacturing Director,3,Married,3,No,37,4,1,4,35,2,2,1,1,1,1
36,No,Travel_Rarely,1087,Research & Development,7,1,3,Male,2,5,Human Resources,4,Divorced,0,Yes,44,1,3,2,12,4,2,10,5,6,7
24,Yes,Travel_Frequently,366,Software,20,1,1,Female,1,2,Developer,4,Single,6,Yes,5,3,2,4,29,2,4,7,5,3,1
27,No,Travel_Rarely,181,Sales,3,2,3,Male,3,3,Research Director,1,Married,2,Yes,36,3,1,1,20,4,3,2,1,1,1
49,Yes,Travel_Rarely,596,Research & Development,20,4,4,Male,2,5,Human Resources,3,Single,2,No,43,3,4,1,23,1,3,5,4,2,1
21,Yes,Travel_Frequently,211,Software,2,2,2,Male,3,4,Developer,4,Single,4,No,41,4,1,1,15,1,2,9,5,9,2
43,No,Non-Travel,1055,Hardware,21,2,2,Female,1,5,Laboratory Technician,4,Married,0,Yes,28,1,1,4,35,1,2,27,5,4,26
32,Yes,Non-Travel,317,Human Resources,13,2,4,Male,4,3,Manager,4,Married,5,Yes,5,4,2,3,30,6,4,20,10,12,1
29,No,Travel_Rarely,1430,Research & Development,29,5,3,Male,1,4,Manager,1,Divorced,1,No,47,3,2,2,21,2,2,15,3,2,3
50,No,Non-Travel,1408,Software,41,5,2,Female,1,3,Laboratory Technician,1,Married,5,No,23,4,1,4,21,3,3,7,1,7,6
52,Yes,Non-Travel,743,Research & Development,41,1,4,Male,1,1,Research Scientist,3,Single,6,Yes,4,1,1,2,5,1,3,1,1,1,1
27,No,Travel_Frequently,1367,Hardware,3,3,2,Female,1,2,Healthcare Representative,4,Married,1,Yes,23,4,1,1,19,4,1,10,2,1,4
39,No,Non-Travel,1192,Support,32,3,2,Male,3,1,Sales Executive,2,Single,2,Yes,2,1,2,1,25,6,4,9,7,6,8
55,No,Travel_Frequently,347,Software,24,4,1,Male,1,1,Developer,3,Single,5,No,35,1,2,4,23,5,3,5,2,1,1
52,Yes,Non-Travel,468,Software,34,4,1,Male,1,3,Human Resources,2,Married,1,No,19,3,1,3,11,1,4,7,1,6,7
50,No,Non-Travel,317,Support,48,3,3,Female,4,1,Healthcare Representative,2,Married,7,No,38,3,4,1,20,6,2,10,2,10,8
57,Yes,Travel_Frequently,686,Hardware,6,4,3,Female,1,1,Human Resources,3,Married,0,Yes,21,4,4,3,35,6,1,14,13,1,5
59,Yes,Travel_Rarely,253,Support,33,4,4,Male,3,1,Sales Executive,1,Married,2,Yes,39,1,4,2,29,4,1,11,5,1,8
40,Yes,Non-Travel,796,Hardware,48,4,1,Female,3,2,Sales Representative,4,Married,7,Yes,2,1,4,2,10,3,4,5,1,2,3
56,Yes,Travel_Rarely,1259,Sales,7,5,1,Female,4,3,Developer,1,Single,1,No,41,2,2,2,14,3,3,4,3,4,3
26,Yes,Travel_Frequently,1325,Support,22,5,3,Female,1,4,Healthcare Representative,2,Divorced,4,No,19,1,3,3,2,2,2,1,1,1,1
42,Yes,Travel_Frequently,1286,Research & Development,12,4,3,Male,3,1,Sales Representative,4,Single,6,No,4,2,3,4,5,1,1,5,5,5,1
41,Yes,Travel_Frequently,216,Sales,17,3,4,Female,4,5,Research Scientist,2,Divorced,6,No,43,1,1,2,16,3,4,4,1,4,4
54,Yes,Travel_Frequently,1446,Support,41,2,1,Female,4,2,Developer,2,Divorced,7,No,9,4,1,4,37,1,4,36,7,20,1
41,Yes,Travel_Rarely,905,Sales,43,4,3,Female,1,4,Manufacturing Director,4,Divorced,7,No,12,2,3,4,15,2,2,10,2,10,4
39,Yes,Non-Travel,1484,Support,25,3,2,Male,2,4,Laboratory Technician,1,Divorced,8,Yes,7,3,2,1,19,4,4,18,15,6,11
59,No,Travel_Frequently,903,Human Resources,10,2,2,Female,4,1,Sales Executive,1,Married,1,No,30,1,1,3,29,6,2,29,11,2,28
39,Yes,Non-Travel,111,Hardware,47,5,3,Female,3,4,Research Scientist,3,Divorced,3,No,7,4,1,2,16,4,2,8,2,7,7
30,Yes,Non-Travel,939,Research & Development,22,3,2,Male,2,5,Healthcare Representative,3,Divorced,0,No,35,1,2,4,27,1,3,9,8,2,3
33,No,Travel_Rarely,857,Research & Development,19,2,3,Male,1,4,Sales Representative,2,Divorced,4,Yes,37,4,4,2,4,3,3,3,3,3,3
42,Yes,Travel_Rarely,816,Sales,39,1,2,Female,3,4,Human Resources,3,Divorced,7,Yes,43,4,1,2,28,6,1,6,3,4,4
57,No,Non-Travel,640,Software,8,1,4,Male,2,4,Sales Executive,1,Divorced,2,Yes,12,4,3,2,6,4,1,1,1,1,1
45,No,Travel_Frequently,333,Research & Development,28,2,1,Male,2,1,Sales Executive,3,Married,8,No,19,2,4,3,23,3,2,18,7,17,2
27,No,Travel_Frequently,226,Hardware,50,5,4,Male,1,5,Research Scientist,2,Married,5,Yes,28,3,2,2,8,4,2,7,3,5,2
29,No,Travel_Rarely,150,Human Resources,36,1,2,Male,4,3,Healthcare Representative,1,Married,1,No,12,2,2,1,5,2,2,3,3,3,2
27,No,Travel_Frequently,474,Research & Development,44,5,2,Female,1,4,Sales Executive,3,Single,8,No,39,3,2,1,12,5,4,4,1,4,1
48,Yes,Non-Travel,614,Sales,18,3,4,Female,4,5,Manufacturing Director,1,Single,4,No,26,4,4,3,8,4,1,1,1,1,1
44,Yes,Travel_Frequently,414,Human Resources,28,5,1,Male,3,2,Manager,2,Married,1,No,42,3,3,1,12,6,1,7,2,7,2
52,No,Travel_Rarely,1146,Software,38,3,4,Male,3,1,Human Resources,1,Divorced,8,No,38,1,2,4,13,6,4,10,2,9,2
52,No,Travel_Rarely,988,Support,41,2,4,Female,3,2,Manufacturing Director,3,Married,1,No,34,3,4,2,10,5,1,6,1,2,6
54,Yes,Travel_Frequently,306,Human Resources,39,2,4,Female,2,1,Developer,4,Married,2,No,9,2,1,3,30,6,3,15,2,14,5
55,Yes,Travel_Frequently,384,Sales,13,1,2,Male,3,5,Developer,2,Married,0,Yes,16,1,2,4,36,3,1,1,1,1,1
43,Yes,Travel_Rarely,1233,Research & Development,40,2,3,Female,3,3,Laboratory Technician,1,Married,6,Yes,30,1,1,3,23,4,1,21,21,9,13
39,No,Travel_Frequently,896,Human Resources,29,3,4,Male,3,5,Research Director,1,Married,3,Yes,34,2,1,2,21,6,3,4,3,1,3
26,Yes,Travel_Frequently,863,Software,25,3,2,Male,1,1,Laboratory Technician,2,Divorced,1,Yes,21,1,3,2,30,1,3,1,1,1,1
37,No,Non-Travel,1334,Human Resources,33,3,4,Female,1,1,Healthcare Representative,2,Married,3,Yes,27,3,1,3,27,2,1,25,3,22,21
18,Yes,Travel_Rarely,543,Software,2,2,2,Male,1,2,Manufacturing Director,3,Single,3,Yes,47,1,1,1,30,3,3,14,12,10,8
36,Yes,Travel_Rarely,1223,Support,33,3,1,Female,2,2,Manufacturing Director,1,Single,0,No,28,2,1,3,37,5,2,7,1,3,6
38,No,Travel_Frequently,341,Human Resources,22,2,2,Male,3,2,Manufacturing Director,4,Married,4,No,46,1,3,3,10,1,1,2,1,1,1
51,Yes,Travel_Rarely,1331,Human Resources,12,3,2,Female,1,4,Research Scientist,1,Divorced,5,No,16,3,3,4,19,4,4,6,4,5,3
46,No,Travel_Rarely,1356,Research & Development,25,4,4,Female,1,2,Healthcare Representative,3,Married,0,No,9,4,1,4,9,5,3,3,1,2,3
45,No,Travel_Frequently,820,Support,25,5,3,Female,4,2,Laboratory Technician,3,Single,0,No,45,1,1,4,35,1,3,15,6,4,15
60,No,Travel_Frequently,1434,Research & Development,13,5,1,Male,3,4,Research Scientist,4,Divorced,2,No,34,3,4,3,14,1,1,12,12,12,7
24,No,Non-Travel,109,Sales,8,2,2,Female,3,1,Sales Representative,1,Married,5,No,23,4,2,3,38,5,2,32,26,2,27
26,No,Travel_Rarely,905,Hardware,40,1,3,Male,2,5,Sales Representative,3,Married,8,No,16,3,4,4,6,3,3,3,1,1,3
33,Yes,Travel_Frequently,625,Software,2,2,2,Male,2,2,Manufacturing Director,2,Single,4,No,39,2,4,1,40,6,3,24,11,14,21
58,No,Travel_Rarely,241,Support,13,5,1,Male,1,1,Manager,4,Single,2,No,11,1,1,3,2,5,4,2,2,1,2
22,No,Non-Travel,1409,Human Resources,15,4,3,Female,4,2,Manufacturing Director,3,Single,6,Yes,36,2,2,2,10,5,2,7,2,7,3
24,No,Non-Travel,1333,Research & Development,2,4,4,Female,1,1,Manager,2,Single,7,Yes,34,4,2,2,30,5,1,27,14,9,5
29,Yes,Travel_Rarely,1287,Support,16,3,4,Male,2,1,Manager,2,Married,1,Yes,1,1,2,2,40,6,1,30,17,18,16
21,No,Travel_Frequently,608,Software,27,2,4,Male,1,1,Sales Representative,2,Married,6,No,35,3,3,2,14,5,3,8,2,4,7
48,Yes,Non-Travel,261,Human Resources,32,5,3,Male,4,5,Laboratory Technician,1,Divorced,8,Yes,6,3,3,1,40,2,3,30,9,10,10
23,No,Travel_Frequently,389,Support,9,1,4,Female,1,3,Healthcare Representative,3,Divorced,3,No,40,3,4,2,1,6,3,1,1,1,1
24,Yes,Non-Travel,1122,Software,19,5,3,Female,3,2,Laboratory Technician,1,Married,1,No,26,4,2,1,33,3,3,3,2,2,3
32,Yes,Non-Travel,794,Support,15,2,1,Female,2,2,Human Resources,3,Divorced,3,Yes,31,2,2,4,14,4,2,7,4,6,3
40,No,Travel_Rarely,1437,Support,34,3,4,Male,4,3,Laboratory Technician,3,Married,6,Yes,17,1,2,4,21,4,4,15,10,4,15
29,No,Travel_Frequently,688,Software,18,2,2,Male,3,5,Laboratory Technician,2,Divorced,1,No,30,3,4,2,31,5,3,8,7,4,8
52,Yes,Travel_Frequently,1436,Sales,24,3,1,Female,4,2,Human Resources,1,Married,1,No,39,2,4,4,35,6,2,24,5,23,6
59,Yes,Travel_Frequently,103,Research & Development,22,1,1,Male,2,1,Manufacturing Director,1,Divorced,1,Yes,26,3,3,3,2,6,1,1,1,1,1
32,No,Travel_Frequently,429,Software,19,5,4,Female,4,5,Laboratory Technician,3,Married,7,Yes,27,4,2,3,16,3,1,4,3,2,4
54,No,Non-Travel,1110,Human Resources,40,1,2,Male,3,2,Healthcare Representative,2,Divorced,5,No,41,1,3,3,25,4,3,17,6,2,16
18,Yes,Non-Travel,986,Sales,27,1,4,Male,3,4,Human Resources,1,Married,6,No,42,4,4,1,32,4,4,1,1,1,1
54,Yes,Non-Travel,268,Hardware,23,2,1,Female,2,2,Research Director,1,Single,5,Yes,2,3,4,4,37,6,4,16,2,1,4
46,No,Travel_Frequently,1203,Software,3,2,2,Male,3,3,Research Director,4,Divorced,3,Yes,12,2,4,3,3,1,1,2,2,1,1
29,Yes,Travel_Rarely,1154,Hardware,31,3,3,Male,1,5,Developer,2,Married,2,No,34,1,2,3,20,5,2,18,5,1,1
19,No,Travel_Rarely,600,Support,37,1,2,Male,1,3,Sales Executive,2,Married,7,Yes,20,3,1,3,11,3,4,1,1,1,1
60,Yes,Travel_Frequently,169,Hardware,27,1,3,Female,3,5,Human Resources,3,Single,0,No,15,1,4,2,5,6,4,5,3,1,4
59,Yes,Non-Travel,676,Software,39,4,4,Male,2,5,Healthcare Representative,3,Married,2,No,34,4,1,3,39,4,1,9,9,1,8
24,No,Non-Travel,1442,Research & Development,10,4,3,Male,1,5,Sales Representative,1,Divorced,5,No,41,1,3,3,16,4,1,4,2,3,3
25,Yes,Non-Travel,1139,Human Resources,24,3,3,Male,4,2,Research Director,4,Married,4,Yes,6,2,4,3,40,6,3,18,6,3,15
32,Yes,Travel_Rarely,721,Support,46,5,3,Male,2,3,Manager,2,Married,6,Yes,16,4,4,1,28,3,3,6,6,3,4
42,Yes,Travel_Frequently,168,Support,46,2,4,Male,1,4,Human Resources,4,Divorced,6,No,9,2,3,4,25,5,1,15,7,2,11
55,Yes,Travel_Frequently,372,Human Resources,31,1,3,Female,3,1,Healthcare Representative,2,Divorced,2,Yes,23,3,1,3,6,4,3,4,2,3,1
